"","zip","address","city","agency","bedrooms","price","squarefeet","Price_per_sqft","zone"
"1204","V6L 3E8","3231 VINE ST ","Vancouver","Luxmore Realty","4",3350000,3038,1102.6991441738,"NW Arbutus Ridge/NE Dunbar"
"1205","V7T 0B6","802 - 788 ARTHUR ERICKSON PL ","West Vancouver","Engel & Volkers Vancouver","3",3999900,2067,1935.12336719884,"Not Available"
"1206","V7V 3R9","102 - 650 16 ST ","West Vancouver","Sutton Group-West Coast Realty","1",599900,810,740.617283950617,"Not Available"
"1207","V6S 0L3","408 3533 ROSS DRIVE ","Vancouver","Luxmore Realty","2",1399000,973,1437.82117163412,"NW Dunbar"
"1208","V6E 0B3","3208 - 1151 GEORGIA ST W ","Vancouver","Multiple Realty Ltd.","1",1129900,607,1861.44975288303,"SE West End/Davie Village"
"1209","V5N 0G5","302 - 4638 GLADSTONE ST ","Vancouver","Nu Stream Realty Inc.","2",778000,894,870.246085011186,"South Grandview"
"1210","V6S 2J5","4475 WALLACE ST ","Vancouver","Victor Kwan, RE/MAX Select Properties","4",3788000,2620,1445.80152671756,"NW Dunbar"
"1211","V6B 5Z5","2305 - 289 DRAKE ST ","Vancouver","Performance Power Play Realty","2",1688000,1265,1334.38735177866,"NE Downtown/ Gastown/ Yaletown"
"1212","V7T 0B6","305 - 788 ARTHUR ERICKSON PL ","West Vancouver","Engel & Volkers Vancouver","2",1599900,1141,1402.19106047327,"Not Available"
"1213","V6P 0C3","1005 - 8555 GRANVILLE ST ","Vancouver","Pacific Evergreen Realty Ltd.","2",1098000,1085,1011.98156682028,"SE Kerrisdale/West Marpole"
"1214","V6Z 3E3","3701 - 1495 RICHARDS ST ","Vancouver","Century 21 In Town Realty","3",5998000,2528,2372.62658227848,"SW Downtown"
"1215","V6M 3K7","5761 MARGUERITE ST ","Vancouver","Dracco Pacific Realty","5",5588000,4136,1351.06382978723,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"1216","V6E 0B3","4303 - 1151 GEORGIA ST W ","Vancouver","Royal Pacific Realty Corp.","3",3998000,1603,2494.07361197754,"SE West End/Davie Village"
"1217","V6J 3P6","4051 CYPRESS ST ","Vancouver","YVR International Realty","5",10930000,7024,1556.09339407745,"NW Shaughnessy/ East Kitsilano/ Quilchena"
"1218","V7M 3P2","215 - 170 W 1 ST ","North Vancouver","Dracco Pacific Realty","2",799900,951,841.114616193481,"Not Available"
"1219","V6Z 2S1","301 - 989 NELSON ST ","Vancouver","Sutton Group-West Coast Realty","1",625000,614,1017.91530944625,"SW Downtown"
"1220","V6Z 2W4","119 - 1228 MARINASIDE CRES ","Vancouver","Elizabeth McQueen, RE/MAX Crest Realty (City Centre)","3",3388000,1830,1851.36612021858,"SW Downtown"
"1221","V5Y 2S2","181 W 41 AVE ","Vancouver","Courtesy of Nick Lee, RE/MAX Crest Realty","5",3e+06,1932,1552.7950310559,"West Mount Pleasant/ West Riley Park"
"1222","V7V 3A7","2998 ROSEBERY AVE ","West Vancouver","Sutton Group-West Coast Realty","6",10580000,7830,1351.21328224776,"Not Available"
"1223","V5Y 2S2","173 W 41 AVE ","Vancouver","Courtesy of Nick Lee, RE/MAX Crest Realty","4",3e+06,1760,1704.54545454545,"West Mount Pleasant/ West Riley Park"
"1224","V6N 3A5","3578 W 39 AVE ","Vancouver","Engel & Volkers Whistler","6",3490000,4026,866.865375062096,"West Kerrisdale/ South Dunbar"
"1225","V6R 2R4","4519 W 12 AVE ","Vancouver","Royal Pacific Realty Corp.","5",6880000,4780,1439.33054393305,"West Kitsilano/ West Point Grey/Jericho"
"1226","V5M 1Y4","2535 EAST BROADWAY ","Vancouver","Unilife Realty Inc.","2",1600000,1900,842.105263157895,"South Hastings-Sunrise/North Renfrew"
"1227","V7N 1G3","404 SOMERSET ST ","North Vancouver","Macdonald Realty","4",4100000,5108,802.662490211433,"Not Available"
"1228","V5X 0H3","8180 NUNAVUT LANE ","Vancouver","Interlink Realty","2",1399000,1335,1047.94007490637,"SE Oakridge/ East Marpole/ South Sunset"
"1229","V6S 0J1","303 - 3355 BINNING RD ","Vancouver","Team 3000 Realty Ltd.","2",814888,812,1003.55665024631,"NW Dunbar"
"1230","V5Z 4R7","223 - 618 W 45 AVE ","Vancouver","New World Realty Ltd.","2",1210000,1467,824.812542603954,"East Fairview/ South Cambie"
"1231","V5M 3J5","2110 RENFREW ST ","Vancouver","Courtesy of Joe Sorrenti, RE/MAX City Realty","4",1349000,1804,747.782705099778,"South Hastings-Sunrise/North Renfrew"
"1232","V5X 2Z6","8050 COLUMBIA ST ","Vancouver","Royal Pacific Realty (Kingsway) Ltd.",NA,6490000,NA,NA,"SE Oakridge/ East Marpole/ South Sunset"
"1233","V7V 4E4","1715 22 ST ","West Vancouver","Sotheby's International Realty Canada","4",3880000,4026,963.735717834079,"Not Available"
"1234","V6S 1A1","3528 W 17 AVE ","Vancouver","Renanza Realty Inc.","5",3390000,2609,1299.34840935224,"NW Dunbar"
"1235","V7L 1G8","113 - 747 E 3 ST ","North Vancouver","Royal LePage Sussex","3",1198000,1368,875.730994152047,"Not Available"
"1236","V6P 0C2","501 - 8488 CORNISH ST ","Vancouver","Stratten Gates Real Estate Ltd.","3",1259900,935,1347.48663101604,"SE Kerrisdale/West Marpole"
"1237","V7T 1L1","412 - 1425 ESQUIMALT AVE ","West Vancouver","Saba Realty Ltd.","2",689900,1001,689.210789210789,"Not Available"
"1238","V6R 1C2","4651 SIMPSON AVE ","Vancouver","Luxmore Realty","5",11580000,5283,2191.93639977286,"West Kitsilano/ West Point Grey/Jericho"
"1239","V7P 1R5","6 - 1233 W 16 ST ","North Vancouver","Royal LePage Sussex","3",1027900,1239,829.620661824052,"Not Available"
"1240","V6G 1A5","1605 - 1550 ALBERNI ST ","Vancouver","Royal LePage Sussex","2",2999000,1131,2651.63572060124,"NW West End/ Stanley Park"
"1241","V5Z 0H6","101 - 5033 CAMBIE ST ","Vancouver","Royal Pacific Realty Corp.","2",1098000,869,1263.52128883774,"East Fairview/ South Cambie"
"1242","V5R 4S9","208 - 2666 DUKE ST ","Vancouver","Key Marketing","3",749900,860,871.976744186047,"South Renfrew"
"1243","V6E 0B3","5703 - 1151 GEORGIA ST W ","Vancouver","Oakwyn Realty Ltd.","3",4480000,1564,2864.45012787724,"SE West End/Davie Village"
"1244","V5N 5A5","4718 GLADSTONE ST ","Vancouver","Renanza Realty Inc.","7",2500000,2162,1156.33672525439,"South Grandview"
"1245","V5N 5A5","4748 GLADSTONE ST ","Vancouver","Renanza Realty Inc.","5",2500000,2132,1172.60787992495,"South Grandview"
"1246","V5N 5A5","4736 GLADSTONE ST ","Vancouver","Renanza Realty Inc.","5",2500000,2116,1181.47448015123,"South Grandview"
"1247","V7V 2Y2","2190 QUEENS AVE ","West Vancouver","Sutton Group-West Coast Realty","4",5680000,4058,1399.70428782652,"Not Available"
"1248","V7H 2X4","405 - 995 ROCHE POINT DR ","North Vancouver","Team 3000 Realty Ltd.","2",750000,1482,506.072874493927,"Not Available"
"1249","V6P 6B2","1806 SOUTHWEST MARINE DR ","Vancouver","Royal Pacific Realty Corp.","5",4580000,4190,1093.07875894988,"SE Kerrisdale/West Marpole"
"1250","V6B 0M6","6 - 777 RICHARDS ST ","Vancouver","Royal Pacific Realty Corp.","3",4680000,2342,1998.29205807003,"NE Downtown/ Gastown/ Yaletown"
"1251","V6S 1Y5","3908 W 31 AVE ","Vancouver","Royal Pacific Realty Corp.","5",4580000,3401,1346.6627462511,"NW Dunbar"
"1252","V6R 2E1","4402 W 9 AVE ","Vancouver","Sutton Centre Realty","6",3890000,2700,1440.74074074074,"West Kitsilano/ West Point Grey/Jericho"
"1253","V5L 4S9","950 NANAIMO ST ","Vancouver","Royal LePage Sterling Realty","6",1999800,2428,823.640856672158,"North Grandview"
"1254","V7T 1E3","1081 CLYDE AVE ","West Vancouver","Royal LePage Sussex","6",2498000,2985,836.850921273032,"Not Available"
"1255","V5M 2V1","2843 E 20 AVE ","Vancouver","Team 3000 Realty Ltd.","8",1589000,2065,769.491525423729,"South Hastings-Sunrise/North Renfrew"
"1256","V6B 0M6","2715 - 777 RICHARDS ST ","Vancouver","Royal Pacific Realty Corp.","1",720000,541,1330.86876155268,"NE Downtown/ Gastown/ Yaletown"
"1257","V6C 3R5","TH22 1281 W CORDOVA STREET ","Vancouver","Angell, Hasman & Associates (Malcolm Hasman) Realty Ltd.","2",4998000,2508,1992.82296650718,"Waterfront/Coal Harbour/ Canada Place"
"1258","V5R 0E6","19 - 5821 WALES ST ","Vancouver","Nu Stream Realty Inc.","3",1099000,1417,775.582215949188,"South Renfrew"
"1259","V6M 3H8","6387 CHURCHILL ST ","Vancouver","Macdonald Realty","4",8e+06,3956,2022.24469160768,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"1260","V6S 1N8","3575 W 26 AVE ","Vancouver","Luxmore Realty","6",3088000,3574,864.017907106883,"NW Dunbar"
"1261","V5Y 0M5","402 - 438 KING EDWARD AVE W ","Vancouver","Sutton Group-West Coast Realty","1",1398000,836,1672.24880382775,"West Mount Pleasant/ West Riley Park"
"1262","V6J 4K4","3737 PINE CRES ","Vancouver","Royal Pacific Realty Corp.","5",6880000,4393,1566.127930799,"NW Shaughnessy/ East Kitsilano/ Quilchena"
"1263","V7W 3G7","17 OCEAN POINT DR ","West Vancouver","Macdonald Realty","4",2149000,3226,666.15003099814,"Not Available"
"1264","V5Z 0H7","114 - 5077 CAMBIE ST ","Vancouver","Royal Pacific Realty Corp.","2",988000,835,1183.23353293413,"East Fairview/ South Cambie"
"1265","V7V 1P8","501 - 1737 DUCHESS AVE ","West Vancouver","Angell, Hasman & Associates Realty Ltd.","2",759000,789,961.977186311787,"Not Available"
"1266","V6P 0H5","803 - 1561 W 57 AVE ","Vancouver","Rennie & Associates Realty Ltd.","2",1288000,923,1395.44962080173,"SE Kerrisdale/West Marpole"
"1267","V6M 3S7","5637 LABURNUM ST ","Vancouver","Sutton Group-West Coast Realty","5",9888000,6337,1560.35979169954,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"1268","V6M 4C7","5389 LARCH ST ","Vancouver","LeHomes Realty Premier","5",3780000,3244,1165.2281134402,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"1269","V6M 1P7","1011 W 38 AVE ","Vancouver","Jovi Realty Inc.","6",4999900,4002,1249.35032483758,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"1270","V5L 2R5","1791 WILLIAM ST ","Vancouver","Multiple Realty Ltd.","3",1450000,1501,966.022651565623,"North Grandview"
"1271","V0H 1T0","302 BUCK ROAD ","North Vancouver","Royal LePage Sussex",NA,269000,NA,NA,"Not Available"
"1272","V6Z 0G5","2102 - 1480 HOWE ST ","Vancouver","Team 3000 Realty Ltd.","2",1199000,757,1583.88375165125,"SW Downtown"
"1273","V6S 1C1","3309 W 19 AVE ","Vancouver","Luxmore Realty","4",9980000,5271,1893.37886549042,"NW Dunbar"
"1274","V5R 4G6","1505 - 5058 JOYCE ST ","Vancouver","Rennie & Associates Realty Ltd.","1",449900,439,1024.8291571754,"South Renfrew"
"1275","V7N 1Y6","4175 ST MARYS AVE ","North Vancouver","Royal LePage Sussex","5",2399000,3675,652.789115646259,"Not Available"
"1276","V5Z 0H5","505 - 4963 CAMBIE ST ","Vancouver","Royal Pacific Realty Corp.","3",2325000,1372,1694.60641399417,"East Fairview/ South Cambie"
"1277","V7V 4N8","1440 30 ST ","West Vancouver","Lionel Lorence, RE/MAX Lionel Lorence","3",3600000,2557,1407.89988267501,"Not Available"
"1278","V5Z 0H5","504 - 4963 CAMBIE ST ","Vancouver","Royal Pacific Realty Corp.","3",2560000,1552,1649.48453608247,"East Fairview/ South Cambie"
"1279","V5N 4R8","3519 - 3521 HULL ST ","Vancouver","Oakwyn Realty Ltd.","3",1649000,1740,947.701149425287,"South Grandview"
"1280","V7V 1M6","3215 MARINE DR ","West Vancouver","Oleg Tsaryov, RE/MAX Masters Realty","3",1998000,2853,700.315457413249,"Not Available"
"1281","V6R 2X5","4138 W 14 AVE ","Vancouver","Royal Pacific Realty Corp.","4",3850000,2874,1339.59638135003,"West Kitsilano/ West Point Grey/Jericho"
"1282","V7R 4A2","4113 GRACE CRES ","North Vancouver","Angell, Hasman & Associates Realty Ltd.","5",4498000,5429,828.513538404863,"Not Available"
"1283","V6S 0L3","507 - 3581 ROSS DR ","Vancouver","Royal Pacific Riverside Realty Ltd.","2",848000,814,1041.76904176904,"NW Dunbar"
"1284","V7L 3N6","90 ST DAVIDS AVE ","North Vancouver","RA Realty Alliance Inc.","7",3200000,2890,1107.26643598616,"Not Available"
"1285","V6P 4X1","6649 GRANVILLE ST ","Vancouver","Macdonald Realty","4",6e+06,2000,3000,"SE Kerrisdale/West Marpole"
"1286","V5M 2V6","3275 E 20 AVE ","Vancouver","Pacific Evergreen Realty Ltd.","4",1390000,1485,936.026936026936,"South Hastings-Sunrise/North Renfrew"
"1287","V7M 1A6","415 ESPLANADE W ","North Vancouver","Royal LePage Westside","1",449000,975,460.51282051282,"Not Available"
"1288","V5P 1P6","1715 E 47 AVE ","Vancouver","Nu Stream Realty Inc.","6",1580000,1959,806.533945890761,"SE Kensington-Cedar Cottage/Victoria"
"1289","V7S 2A4","780 EYREMOUNT DR ","West Vancouver","Pacific Place - Arc Realty Ltd.","5",6388000,8023,796.210893680668,"Not Available"
"1290","V6B 0P4","830 - 68 SMITHE ST ","Vancouver","Courtesy of Glen Hao, RE/MAX Crest Realty","2",799000,719,1111.26564673157,"NE Downtown/ Gastown/ Yaletown"
"1291","V5X 2K2","454 E 63 AVE ","Vancouver","YPA Your Property Agent","7",2e+06,2880,694.444444444444,"SE Oakridge/ East Marpole/ South Sunset"
"1292","V6B 5X5","1404 - 950 CAMBIE ST ","Vancouver","Royal LePage Sussex","2",977777,1105,884.866063348416,"NE Downtown/ Gastown/ Yaletown"
"1293","V6A 0H4","803 - 1678 PULLMAN PORTER ST ","Vancouver","Oakwyn Realty Downtown Ltd.","2",2449000,1382,1772.06946454414,"Strathcona/Chinatown/ Downtown Eastside"
"1294","V7L 0E2","708 - 199 VICTORY SHIP WAY ","North Vancouver","Royal Pacific Realty Corp.","1",799000,692,1154.62427745665,"Not Available"
"1295","V6G 1A5","907 - 1550 ALBERNI ST ","Vancouver","Jason Jiang, RE/MAX Crest Realty","1",1178000,489,2408.99795501022,"NW West End/ Stanley Park"
"1296","V6N 1K2","6289 CARNARVON ST ","Vancouver","Homeland Realty","0",4980000,1000,4980,"West Kerrisdale/ South Dunbar"
"1297","V5S 1S3","3227 E 51 AVE ","Vancouver","Courtesy of Terry Eng, RE/MAX City Realty","3",2098800,1938,1082.97213622291,"Killarney"
"1298","V5R 4S9","304 - 2666 DUKE ST ","Vancouver","Key Marketing","3",844900,959,881.021897810219,"South Renfrew"
"1299","V7S 1K5","226 ONSLOW PL ","West Vancouver","Angell, Hasman & Associates Realty Ltd.","5",7298000,4506,1619.61828672881,"Not Available"
"1300","V6B 0N4","1701 - 499 PACIFIC ST ","Vancouver","Royal Pacific Realty (Kingsway) Ltd.","3",6990000,3294,2122.04007285975,"NE Downtown/ Gastown/ Yaletown"
"1301","V7G 1V4","33 PANORAMA DR ","North Vancouver","Coldwell Banker Prestige Realty",NA,1e+05,NA,NA,"Not Available"
"1302","V6S 0E5","1203 - 5728 BERTON AVE ","Vancouver","Metrowest Building Services","1",839000,596,1407.71812080537,"NW Dunbar"
"1303","V5Z 3H3","5647 MANSON ST ","Vancouver","Amex Broadway West Realty","6",5618000,3111,1805.85020893603,"East Fairview/ South Cambie"
"1304","V6P 0C3","1901 - 8555 GRANVILLE ST ","Vancouver","LeHomes Realty Premier","2",1198000,946,1266.38477801269,"SE Kerrisdale/West Marpole"
"1305","V7S 2R9","1441 CHARTWELL DR ","West Vancouver","Royal Pacific Tri-Cities Realty","7",4380000,4830,906.832298136646,"Not Available"
"1306","V5K 2C9","3405 EAST PENDER ST ","Vancouver","Nu Stream Realty Inc.","6",1980000,2415,819.875776397516,"North hastings-Sunrise"
"1307","V5M 2B2","2869 E 10 AVE ","Vancouver","Oakwyn Realty Ltd.","6",2500000,2676,934.23019431988,"South Hastings-Sunrise/North Renfrew"
"1308","V6S 0B5","420 - 5928 BIRNEY AVE ","Vancouver","Shine Li, RE/MAX Select Properties","2",1090000,1049,1039.08484270734,"NW Dunbar"
"1309","V5M 2B2","2875 E 10 AVE ","Vancouver","Oakwyn Realty Ltd.","5",2500000,2626,952.018278750952,"South Hastings-Sunrise/North Renfrew"
"1310","V5T 2G5","32 E 12TH AVENUE ","Vancouver","Sutton Group-West Coast Realty","3",1399900,1458,960.150891632373,"East Mount Pleasant"
"1311","V5R 5W3","4209 KAMLOOPS ST ","Vancouver","Amex Broadway West Realty","4",1629000,2092,778.68068833652,"South Renfrew"
"1312","V7W 2P8","5324 MARINE DR ","West Vancouver","Engel & Volkers Vancouver","4",10900000,5008,2176.51757188498,"Not Available"
"1313","V6G 3H3","104 - 1717 BAYSHORE DR ","Vancouver","Royal LePage Westside","2",3980000,2456,1620.52117263844,"NW West End/ Stanley Park"
"1314","V6P 0H5","608 - 1561 W 57 AVE ","Vancouver","LeHomes Realty","1",1090000,708,1539.54802259887,"SE Kerrisdale/West Marpole"
"1315","V5X 2J4","304 - 458 W 63 AVE ","Vancouver","Royal Pacific Realty Corp.","3",1960000,1262,1553.09033280507,"SE Oakridge/ East Marpole/ South Sunset"
"1316","V6G 1A5","301 - 1550 ALBERNI ST ","Vancouver","Oakwyn Realty Ltd.","1",1798888,817,2201.82129742962,"NW West End/ Stanley Park"
"1317","V5R 0E4","820 - 5665 BOUNDARY RD ","Vancouver","Stratten Gates Real Estate Ltd.","1",498000,495,1006.06060606061,"South Renfrew"
"1318","V7W 2W7","5132 ALDERFEILD PL ","West Vancouver","Jovi Realty (Richmond) Inc.","4",2788000,2611,1067.79011872846,"Not Available"
"1319","V5N 3K9","3458 KNIGHT ST ","Vancouver","eXp Realty","5",1800000,1872,961.538461538462,"South Grandview"
"1320","V5N 3K9","3470 KNIGHT ST ","Vancouver","eXp Realty","5",1800000,1900,947.368421052632,"South Grandview"
"1321","V6G 1A5","1102 - 1550 ALBERNI ST ","Vancouver","Sutton Group-West Coast Realty","1",1890000,742,2547.16981132075,"NW West End/ Stanley Park"
"1322","V5R 5B8","2775 EUCLID AVE ","Vancouver","Royal Pacific Realty (Kingsway) Ltd.","6",2100000,2200,954.545454545455,"South Renfrew"
"1323","V7W 1B2","4488 ROSS CRES ","West Vancouver","Century 21 In Town Realty","4",6499000,4022,1615.86275484833,"Not Available"
"1324","V6Z 0C6","2208 - 1351 CONTINENTAL ST ","Vancouver","Century 21 In Town Realty","1",820000,565,1451.32743362832,"SW Downtown"
"1325","V6P 6C2","2318 SOUTHWEST MARINE DR ","Vancouver","Royal Pacific Riverside Realty Ltd.","6",4290000,6774,633.303808680248,"SE Kerrisdale/West Marpole"
"1326","V6K 1E4","2525 YORK AVE ","Vancouver","HQ Commercial","5",4450000,5167,861.234759047803,"Central Kitsilano"
"1327","V7L 1E9","350 E 3RD STREET ","North Vancouver","LeHomes Realty Premier","2",1068000,1650,647.272727272727,"Not Available"
"1328","V6E 4R7","802 - 1003 BURNABY ST ","Vancouver","Sutton Group West Coast Realty (VREB)","1",879000,644,1364.90683229814,"SE West End/Davie Village"
"1329","V6P 3H1","6889 CAMBIE ST ","Vancouver","Krystal Ho, RE/MAX Select Properties","7",8400000,3993,2103.68144252442,"SE Kerrisdale/West Marpole"
"1330","V7J 1E7","1528 BOND ST ","North Vancouver","LeHomes Realty Premier","3",1680000,1737,967.184801381693,"Not Available"
"1331","V7J 1E7","1512 BOND ST ","North Vancouver","LeHomes Realty Premier","5",1980000,1800,1100,"Not Available"
"1332","V7W 1V7","20 PASSAGE ISLAND ","West Vancouver","Behroyan & Associates Real Estate Services",NA,348000,NA,NA,"Not Available"
"1333","V5Y 2E9","21 W 22 AVE ","West Vancouver","Behroyan & Associates Real Estate Services","2",1338000,1750,764.571428571429,"West Mount Pleasant/ West Riley Park"
"1334","V5Y 2W6","460 W 45 AVE ","Vancouver","Royal Pacific Realty Corp.","11",5e+06,5109,978.665100802505,"West Mount Pleasant/ West Riley Park"
"1335","V6R 1C2","4639 SIMPSON AVE ","Vancouver","Luxmore Realty","5",11980000,4939,2425.59222514679,"West Kitsilano/ West Point Grey/Jericho"
"1336","V6M 1S4","1678 SOMERSET CRES ","Vancouver","Sutton Group - 1st West Realty","4",12880000,5380,2394.05204460967,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"1337","V5Z 3W8","6069 FREMLIN ST ","Vancouver","Sutton Group Seafair Realty","4",3288000,4200,782.857142857143,"East Fairview/ South Cambie"
"1338","V5Y 2V7","433 W 44 AVE ","Vancouver","Multiple Realty Ltd.","6",5990000,3946,1517.99290420679,"West Mount Pleasant/ West Riley Park"
"1339","V7V 1G3","3190 TRAVERS AVE ","West Vancouver","Royal Pacific Realty Corp.","5",19888000,8871,2241.91184759328,"Not Available"
"1340","V6B 6H4","3104 - 438 SEYMOUR ST ","Vancouver","Amex Broadway West Realty","2",799000,771,1036.31647211414,"NE Downtown/ Gastown/ Yaletown"
"1341","V6G 3G5","1502 - 1790 BAYSHORE DR ","Vancouver","Royal LePage Westside","3",4980000,2891,1722.58734002075,"NW West End/ Stanley Park"
"1342","V6G 1A5","704 - 1550 ALBERNI ST ","Vancouver","LeHomes Realty","2",2988888,1386,2156.48484848485,"NW West End/ Stanley Park"
"1343","V5N 1B3","1985 E 1 AVE ","Vancouver","Sutton Centre Realty","2",2500000,2193,1139.99088007296,"South Grandview"
"1344","V7W 3E2","5340 SEASIDE PL ","West Vancouver","Courtesy of Matt Gul, RE/MAX Masters Realty","4",22880000,6412,3568.3094198378,"Not Available"
"1345","V5Z 2R2","750 W 46 AVE ","Vancouver","Nu Stream Realty Inc.","7",3880000,3500,1108.57142857143,"East Fairview/ South Cambie"
"1346","V6R 4R2","205 - 3440 BROADWAY W ","Vancouver","Interlink Realty","1",650000,901,721.42064372919,"West Kitsilano/ West Point Grey/Jericho"
"1347","V5M 2A1","3333 EAST BROADWAY ","Vancouver","Sutton Group-West Coast Realty","5",3333333,1860,1792.11451612903,"South Hastings-Sunrise/North Renfrew"
"1348","V6N 1G8","4937 MACKENZIE STREET ","Vancouver","RA Realty Alliance Inc.","2",1480000,1497,988.643954575818,"West Kerrisdale/ South Dunbar"
"1349","V5Z 3G8","5561 ASH ST ","Vancouver","Kirk Real Estate Services Ltd.",NA,1e+07,NA,NA,"East Fairview/ South Cambie"
"1350","V6G 1A5","1005 - 1550 ALBERNI ST ","Vancouver","Luxmore Realty","1",2099999,788,2664.97335025381,"NW West End/ Stanley Park"
